id_hecho;fecha;aaaa;victima;sexo_victima;edad_victima;gravedad;rol_victima;fecha_fallemiento;tipo_de_dato
LC-2023-0373675;2023-07-01;2023;BICICLETA;varon;17;sd;SD;NA;provisorio
LC-2023-0373537;2023-07-01;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0373710;2023-07-01;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0373801;2023-07-01;2023;MOTO;varon;56;sd;SD;NA;provisorio
LC-2023-0373801;2023-07-01;2023;MOTO;varon;56;sd;SD;NA;provisorio
LC-2023-0373727;2023-07-01;2023;SD;varon;16;sd;SD;NA;provisorio
LC-2023-0374325;2023-07-02;2023;AUTO;mujer;16;sd;SD;NA;provisorio
LC-2023-0374488;2023-07-02;2023;MOTO;mujer;30;sd;SD;NA;provisorio
LC-2023-0374916;2023-07-02;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0374932;2023-07-02;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0374916;2023-07-02;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0374972;2023-07-02;2023;MOTO;varon;39;sd;SD;NA;provisorio
LC-2023-0375030;2023-07-02;2023;BICICLETA;varon;28;sd;SD;NA;provisorio
LC-2023-0375077;2023-07-02;2023;PEATON;mujer;61;sd;SD;NA;provisorio
LC-2023-0414458;2023-07-19;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0420019;2023-07-22;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0388443;2023-07-09;2023;MOTO;varon;35;sd;SD;NA;provisorio
LC-2023-0427738;2023-07-26;2023;PEATON;varon;34;sd;SD;NA;provisorio
LC-2023-0411174;2023-07-18;2023;MOTO;mujer;31;sd;SD;NA;provisorio
LC-2023-0417202;2023-07-21;2023;MOTO;varon;34;grave;SD;NA;provisorio
LC-2023-0378060;2023-07-04;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0433648;2023-07-28;2023;MOTO;varon;29;sd;SD;NA;provisorio
LC-2023-0374287;2023-07-02;2023;AUTO;varon;40;grave;SD;NA;provisorio
LC-2023-0393529;2023-07-11;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0374377;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0386126;2023-07-07;2023;MOTO;varon;23;sd;SD;NA;provisorio
LC-2023-0380803;2023-07-05;2023;PEATON;mujer;40;sd;SD;NA;provisorio
LC-2023-0398065;2023-07-12;2023;PEATON;mujer;74;sd;SD;NA;provisorio
LC-2023-0393662;2023-07-11;2023;TRANSPORTE PUBLICO;SD;SD;SD;SD;NA;provisorio
LC-2023-0420502;2023-07-22;2023;BICICLETA;varon;33;sd;SD;NA;provisorio
LC-2023-0388579;2023-07-09;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0417048;2023-07-21;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0382167;2023-07-05;2023;PEATON;varon;25;grave;SD;NA;provisorio
LC-2023-0421377;2023-07-23;2023;MOTO;varon;21;sd;SD;NA;provisorio
LC-2023-0377697;2023-07-03;2023;MOTO;varon;35;sd;SD;NA;provisorio
LC-2023-0408816;2023-07-17;2023;MOTO;varon;32;sd;SD;NA;provisorio
LC-2023-0393715;2023-07-11;2023;TRANSPORTE PUBLICO;SD;SD;SD;SD;NA;provisorio
LC-2023-0380204;2023-07-04;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0420548;2023-07-22;2023;MOTO;mujer;56;sd;SD;NA;provisorio
LC-2023-0375288;2023-07-02;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0384752;2023-07-06;2023;MOTO;varon;44;sd;SD;NA;provisorio
LC-2023-0385859;2023-07-07;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0384213;2023-07-06;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0398798;2023-07-13;2023;MOTO;varon;42;sd;SD;NA;provisorio
LC-2023-0387091;2023-07-08;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0384394;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0398540;2023-07-13;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0376227;2023-07-03;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0398227;2023-07-12;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0437999;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0385447;2023-07-07;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0416392;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0431168;2023-07-27;2023;MOTO;varon;40;sd;SD;NA;provisorio
LC-2023-0416583;2023-07-20;2023;MOTO;varon;56;sd;SD;NA;provisorio
LC-2023-0379743;2023-07-04;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0399374;2023-07-13;2023;TAXI;varon;53;sd;SD;NA;provisorio
LC-2023-0435594;2023-07-30;2023;MOTO;mujer;24;sd;SD;NA;provisorio
LC-2023-0430867;2023-07-27;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0403493;2023-07-14;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0435610;2023-07-30;2023;MONOPATIN;mujer;22;sd;SD;NA;provisorio
LC-2023-0394999;2023-07-11;2023;TRANSPORTE PUBLICO;mujer;17;sd;SD;NA;provisorio
LC-2023-0438808;2023-07-31;2023;MOTO;mujer;32;sd;SD;NA;provisorio
LC-2023-0403161;2023-07-14;2023;PEATON;mujer;34;sd;SD;NA;provisorio
LC-2023-0411435;2023-07-18;2023;MOTO;varon;41;sd;SD;NA;provisorio
LC-2023-0437171;2023-07-31;2023;MOTO;mujer;44;sd;SD;NA;provisorio
LC-2023-0382490;2023-07-05;2023;AUTO;varon;44;sd;SD;NA;provisorio
LC-2023-0416267;2023-07-20;2023;PEATON;mujer;56;sd;SD;NA;provisorio
LC-2023-0403519;2023-07-14;2023;MOTO;varon;34;sd;SD;NA;provisorio
LC-2023-0378437;2023-07-04;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0388704;2023-07-09;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0378039;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0393036;2023-07-11;2023;MOTO;varon;32;sd;SD;NA;provisorio
LC-2023-0417142;2023-07-21;2023;MOTO;varon;23;grave;SD;NA;provisorio
LC-2023-0403220;2023-07-14;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0431802;2023-07-28;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0411174;2023-07-18;2023;MOTO;mujer;31;sd;SD;NA;provisorio
LC-2023-0397069;2023-07-12;2023;AUTO;varon;48;sd;SD;NA;provisorio
LC-2023-0394034;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0438326;2023-07-31;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0436910;2023-07-31;2023;AUTO;varon;76;sd;SD;NA;provisorio
LC-2023-0435357;2023-07-30;2023;MOTO;varon;25;sd;SD;NA;provisorio
LC-2023-0418456;2023-07-21;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0391701;2023-07-08;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0394999;2023-07-11;2023;TRANSPORTE PUBLICO;mujer;17;sd;SD;NA;provisorio
LC-2023-0381142;2023-07-05;2023;PEATON;mujer;62;sd;SD;NA;provisorio
LC-2023-0434571;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0391935;2023-07-10;2023;MOTO;varon;46;sd;SD;NA;provisorio
LC-2023-0398032;2023-07-12;2023;TRANSPORTE PUBLICO;mujer;71;sd;SD;NA;provisorio
LC-2023-0421929;2023-07-24;2023;AUTO;varon;28;sd;SD;NA;provisorio
LC-2023-0399658;2023-07-13;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0427653;2023-07-26;2023;SD;varon;SD;sd;SD;NA;provisorio
LC-2023-0418947;2023-07-21;2023;BICICLETA;SD;SD;sd;SD;NA;provisorio
LC-2023-0433279;2023-07-28;2023;MOTO;varon;30;sd;SD;NA;provisorio
LC-2023-0396990;2023-07-12;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0386784;2023-07-07;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0405492;2023-07-16;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0392015;2023-07-10;2023;MOTO;mujer;41;sd;SD;NA;provisorio
LC-2023-0435679;2023-07-30;2023;BICICLETA;varon;53;sd;SD;NA;provisorio
LC-2023-0378026;2023-07-04;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0410704;2023-07-18;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0388461;2023-07-09;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0373017;2023-06-30;2023;CAMION;SD;SD;SD;SD;NA;provisorio
LC-2023-0379298;2023-07-04;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0383789;2023-07-06;2023;MOTO;varon;57;sd;SD;NA;provisorio
LC-2023-0393662;2023-07-11;2023;TRANSPORTE PUBLICO;SD;SD;SD;SD;NA;provisorio
LC-2023-0391777;2023-07-10;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0403232;2023-07-14;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0409197;2023-07-17;2023;PEATON;mujer;41;grave;SD;NA;provisorio
LC-2023-0411307;2023-07-18;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0377165;2023-07-03;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0381218;2023-07-05;2023;MOTO;varon;28;sd;SD;NA;provisorio
LC-2023-0380151;2023-07-05;2023;PEATON;mujer;49;sd;SD;NA;provisorio
LC-2023-0418561;2023-07-21;2023;AUTO;mujer;50;sd;SD;NA;provisorio
LC-2023-0421726;2023-07-24;2023;MOTO;varon;44;sd;SD;NA;provisorio
LC-2023-0390734;2023-07-10;2023;MOTO;varon;49;sd;SD;NA;provisorio
LC-2023-0405147;2023-07-15;2023;PEATON;mujer;30;sd;SD;NA;provisorio
LC-2023-0394968;2023-07-11;2023;BICICLETA;sd;sd;sd;SD;NA;provisorio
LC-2023-0406085;2023-07-16;2023;TRANSPORTE PUBLICO;SD;SD;sd;SD;NA;provisorio
LC-2023-0404860;2023-07-15;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0374061;2023-07-01;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0414478;2023-07-19;2023;MOTO;varon;46;grave;SD;NA;provisorio
LC-2023-0388683;2023-07-09;2023;MOTO;varon;43;sd;SD;NA;provisorio
LC-2023-0382974;2023-07-06;2023;MOTO;varon;20;sd;SD;NA;provisorio
LC-2023-0431580;2023-07-27;2023;PEATON;varon;29;sd;SD;NA;provisorio
LC-2023-0373044;2023-07-01;2023;TRANSPORTE PUBLICO;varon;43;sd;SD;NA;provisorio
LC-2023-0381687;2023-07-05;2023;MOTO;mujer;32;sd;SD;NA;provisorio
LC-2023-0416421;2023-07-20;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0378892;2023-07-04;2023;PEATON;mujer;47;sd;SD;NA;provisorio
LC-2023-0399273;2023-07-13;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0405363;2023-07-16;2023;MOTO;varon;44;sd;SD;NA;provisorio
LC-2023-0411173;2023-07-18;2023;MOTO;mujer;41;sd;SD;NA;provisorio
LC-2023-0425723;2023-07-25;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0435778;2023-07-30;2023;AUTO;mujer;19;sd;SD;NA;provisorio
LC-2023-0411295;2023-07-18;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0436260;2023-07-30;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0409054;2023-07-17;2023;TRANSPORTE PUBLICO;mujer;78;sd;SD;NA;provisorio
LC-2023-0433947;2023-07-28;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0425433;2023-07-25;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0394999;2023-07-11;2023;TRANSPORTE PUBLICO;mujer;17;sd;SD;NA;provisorio
LC-2023-0403699;2023-07-14;2023;UTILITARIO;varon;54;sd;SD;NA;provisorio
LC-2023-0380598;2023-07-05;2023;PEATON;varon;49;sd;SD;NA;provisorio
LC-2023-0375160;2023-07-02;2023;MOTO;varon;32;sd;SD;NA;provisorio
LC-2023-0417866;2023-07-21;2023;PEATON;varon;sd;sd;SD;NA;provisorio
LC-2023-0401514;2023-07-13;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0403565;2023-07-14;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0414060;2023-07-19;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0377273;2023-07-03;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0402423;2023-07-14;2023;MOTO;varon;34;sd;SD;NA;provisorio
LC-2023-0434460;2023-07-29;2023;PEATON;mujer;SD;sd;SD;NA;provisorio
LC-2023-0376830;2023-06-29;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0395111;2023-07-11;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0404823;2023-07-15;2023;SD;varon;37;sd;SD;NA;provisorio
LC-2023-0382463;2023-07-05;2023;MOTO;varon;50;sd;SD;NA;provisorio
LC-2023-0423642;2023-07-24;2023;MOTO;varon;41;sd;SD;NA;provisorio
LC-2023-0421976;2023-07-24;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0405634;2023-07-16;2023;BICICLETA;varon;64;sd;SD;NA;provisorio
LC-2023-0420003;2023-07-22;2023;MONOPATIN;varon;36;sd;SD;NA;provisorio
LC-2023-0391534;2023-07-10;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0418947;2023-07-21;2023;BICICLETA;SD;SD;sd;SD;NA;provisorio
LC-2023-0378659;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0404069;2023-07-14;2023;AUTO;mujer;47;sd;SD;NA;provisorio
LC-2023-0418402;2023-07-21;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0435274;2023-07-29;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0388043;2023-07-08;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0388579;2023-07-09;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0431741;2023-07-28;2023;MOTO;mujer;46;sd;SD;NA;provisorio
LC-2023-0405331;2023-07-16;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0376907;2023-07-03;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0387497;2023-07-08;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0410515;2023-07-18;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0403213;2023-07-14;2023;PEATON;varon;50;sd;SD;NA;provisorio
LC-2023-0427289;2023-07-26;2023;PEATON;varon;70;sd;SD;NA;provisorio
LC-2023-0401768;2023-07-14;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0373608;2023-07-01;2023;MOTO;varon;37;sd;SD;NA;provisorio
LC-2023-0377139;2023-07-03;2023;MOTO;varon;35;sd;SD;NA;provisorio
LC-2023-0379721;2023-07-04;2023;MOTO;varon;24;sd;SD;NA;provisorio
LC-2023-0381285;2023-07-05;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0389477;2023-07-09;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0436531;2023-07-31;2023;TRANSPORTE PUBLICO;SD;SD;sd;SD;NA;provisorio
LC-2023-0406149;2023-07-16;2023;AUTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0418019;2023-07-21;2023;MOVIL;varon;43;sd;SD;NA;provisorio
LC-2023-0403169;2023-07-14;2023;PEATON;mujer;68;sd;SD;NA;provisorio
LC-2023-0428009;2023-07-26;2023;BICICLETA;varon;56;sd;SD;NA;provisorio
LC-2023-0416579;2023-07-20;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0410779;2023-07-18;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0394919;2023-07-11;2023;PEATON;varon;54;sd;SD;NA;provisorio
LC-2023-0388787;2023-07-09;2023;AUTO;varon;22;sd;SD;NA;provisorio
LC-2023-0388787;2023-07-09;2023;AUTO;varon;22;sd;SD;NA;provisorio
LC-2023-0432564;2023-07-28;2023;PEATON;mujer;76;sd;SD;NA;provisorio
LC-2023-0380013;2023-07-04;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0409035;2023-07-17;2023;BICICLETA;mujer;54;sd;SD;NA;provisorio
LC-2023-0388579;2023-07-09;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0399782;2023-07-13;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0384294;2023-07-06;2023;PEATON;SD;SD;sd;SD;NA;provisorio
LC-2023-0374916;2023-07-02;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0404069;2023-07-14;2023;AUTO;mujer;47;sd;SD;NA;provisorio
LC-2023-0384476;2023-07-06;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0416579;2023-07-20;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0384944;2023-07-07;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0427171;2023-07-26;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0379991;2023-07-04;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0382613;2023-07-05;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0433312;2023-07-28;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0377595;2023-07-03;2023;AUTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0407418;2023-07-16;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0404738;2023-07-15;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0414334;2023-07-19;2023;TRANSPORTE PUBLICO;SD;SD;sd;SD;NA;provisorio
LC-2023-0427961;2023-07-26;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0411621;2023-07-18;2023;MOTO;varon;29;sd;SD;NA;provisorio
LC-2023-0434888;2023-07-29;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0436684;2023-07-31;2023;UTILITARIO;varon;SD;sd;SD;NA;provisorio
LC-2023-0435912;2023-07-30;2023;AUTO;mujer;39;sd;SD;NA;provisorio
LC-2023-0395121;2023-07-11;2023;TRANSPORTE PUBLICO;SD;SD;SD;SD;NA;provisorio
LC-2023-0418200;2023-07-21;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0435837;2023-07-30;2023;MOTO;varon;47;sd;SD;NA;provisorio
LC-2023-0400306;2023-07-13;2023;PEATON;mujer;36;sd;SD;NA;provisorio
LC-2023-0416583;2023-07-20;2023;MOTO;varon;56;sd;SD;NA;provisorio
LC-2023-0386907;2023-07-07;2023;BICICLETA;mujer;36;sd;SD;NA;provisorio
LC-2023-0373044;2023-07-01;2023;TRANSPORTE PUBLICO;varon;43;sd;SD;NA;provisorio
LC-2023-0403868;2023-07-14;2023;MOTO;varon;sd;sd;SD;NA;provisorio
LC-2023-0392392;2023-07-10;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0434858;2023-07-29;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0404738;2023-07-15;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0433381;2023-07-28;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0378541;2023-07-04;2023;PEATON;varon;36;sd;SD;NA;provisorio
LC-2023-0377654;2023-07-03;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0410783;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0388140;2023-07-08;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0436630;2023-07-31;2023;SD;SD;SD;sd;SD;NA;provisorio
LC-2023-0397062;2023-07-12;2023;BICICLETA;SD;SD;sd;SD;NA;provisorio
LC-2023-0411273;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0400402;2023-07-13;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0412685;2023-07-18;2023;MOTO;varon;31;sd;SD;NA;provisorio
LC-2023-0411356;2023-07-18;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0411356;2023-07-18;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0410844;2023-07-18;2023;MOTO;varon;25;sd;SD;NA;provisorio
LC-2023-0410844;2023-07-18;2023;MOTO;varon;25;sd;SD;NA;provisorio
LC-2023-0409789;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0413184;2023-07-19;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0413534;2023-07-19;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0413888;2023-07-19;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0413674;2023-07-19;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0414375;2023-07-19;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0414417;2023-07-19;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0414334;2023-07-19;2023;TRANSPORTE PUBLICO;SD;SD;sd;SD;NA;provisorio
LC-2023-0414632;2023-07-19;2023;UTILITARIO;mujer;27;sd;SD;NA;provisorio
LC-2023-0414632;2023-07-19;2023;UTILITARIO;mujer;27;sd;SD;NA;provisorio
LC-2023-0414757;2023-07-20;2023;MOTO;varon;32;sd;SD;NA;provisorio
LC-2023-0415485;2023-07-20;2023;PEATON;mujer;59;grave;SD;NA;provisorio
LC-2023-0415341;2023-07-20;2023;PEATON;mujer;50;grave;SD;NA;provisorio
LC-2023-0416548;2023-07-20;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0416548;2023-07-20;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0416626;2023-07-20;2023;BICICLETA;varon;30;sd;SD;NA;provisorio
LC-2023-0415676;2023-07-20;2023;MOTO;varon;27;sd;SD;NA;provisorio
LC-2023-0416929;2023-07-20;2023;TRANSPORTE PUBLICO;mujer;31;sd;SD;NA;provisorio
LC-2023-0417084;2023-07-21;2023;MOTO;varon;20;sd;SD;NA;provisorio
LC-2023-0416392;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0416734;2023-07-20;2023;MOTO;varon;23;sd;SD;NA;provisorio
LC-2023-0416583;2023-07-20;2023;MOTO;varon;56;sd;SD;NA;provisorio
LC-2023-0416753;2023-07-20;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0416753;2023-07-20;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0416787;2023-07-20;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0413184;2023-07-19;2023;AUTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0417783;2023-07-21;2023;BICICLETA;varon;52;sd;SD;NA;provisorio
LC-2023-0417775;2023-07-21;2023;PEATON;mujer;57;sd;SD;NA;provisorio
LC-2023-0417866;2023-07-21;2023;PEATON;varon;sd;sd;SD;NA;provisorio
LC-2023-0418023;2023-07-21;2023;PEATON;varon;SD;sd;SD;NA;provisorio
LC-2023-0418490;2023-07-21;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0418200;2023-07-21;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0418751;2023-07-21;2023;MOTO;varon;32;sd;SD;NA;provisorio
LC-2023-0419656;2023-07-22;2023;MOTO;varon;22;sd;SD;NA;provisorio
LC-2023-0419739;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0419866;2023-07-22;2023;MOTO;sd;sd;sd;SD;NA;provisorio
LC-2023-0419959;2023-07-22;2023;AUTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0420935;2023-07-23;2023;TRANSPORTE PUBLICO;mujer;35;sd;SD;NA;provisorio
LC-2023-0420459;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0420665;2023-07-22;2023;MOTO;varon;37;grave;SD;NA;provisorio
LC-2023-0421621;2023-07-23;2023;MOTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0421273;2023-07-23;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0421273;2023-07-23;2023;MOTO;mujer;SD;sd;SD;NA;provisorio
LC-2023-0421326;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0421034;2023-07-23;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0421508;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0421500;2023-07-23;2023;BICICLETA;varon;SD;sd;SD;NA;provisorio
LC-2023-0423311;2023-07-24;2023;AUTO;SD;SD;sd;SD;NA;provisorio
LC-2023-0421967;2023-07-24;2023;MOTO;varon;28;sd;SD;NA;provisorio
LC-2023-0421974;2023-07-24;2023;MOTO;mujer;22;sd;SD;NA;provisorio
LC-2023-0423447;2023-07-24;2023;MOTO;varon;25;grave;SD;NA;provisorio
LC-2023-0423490;2023-07-24;2023;AUTO;varon;24;sd;SD;NA;provisorio
LC-2023-0423490;2023-07-24;2023;AUTO;varon;24;sd;SD;NA;provisorio
LC-2023-0423763;2023-07-24;2023;TRANSPORTE PUBLICO;SD;SD;SD;SD;NA;provisorio
LC-2023-0424598;2023-07-25;2023;MOTO;varon;SD;sd;SD;NA;provisorio
LC-2023-0424590;2023-07-25;2023;AUTO;varon;35;sd;SD;NA;provisorio
LC-2023-0425492;SD;2023;SD;SD;SD;SD;SD;NA;provisorio
LC-2023-0425534;2023-07-25;2023;PEATON;mujer;68;sd;SD;NA;provisorio
LC-2023-0425534;2023-07-25;2023;PEATON;mujer;68;sd;SD;NA;provisorio
LC-2023-0425650;2023-07-25;2023;MOTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0425909;2023-07-25;2023;MOTO;varon;29;grave;SD;NA;provisorio
LC-2023-0426076;2023-07-25;2023;AUTO;varon;52;sd;SD;NA;provisorio
LC-2023-0426076;2023-07-25;2023;AUTO;varon;52;sd;SD;NA;provisorio
LC-2023-0426076;2023-07-25;2023;AUTO;varon;52;sd;SD;NA;provisorio
LC-2023-0426076;2023-07-25;2023;AUTO;varon;52;sd;SD;NA;provisorio
LC-2023-0426076;2023-07-25;2023;AUTO;varon;52;sd;SD;NA;provisorio
LC-2023-0426278;2023-07-25;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0426681;2023-07-26;2023;TRANSPORTE PUBLICO;varon;SD;sd;SD;NA;provisorio
LC-2023-0426278;2023-07-25;2023;AUTO;SD;SD;SD;SD;NA;provisorio
LC-2023-0427087;2023-07-26;2023;MOTO;varon;21;sd;SD;NA;provisorio
LC-2023-0427147;2023-07-26;2023;TRANSPORTE PUBLICO;mujer;SD;sd;SD;NA;provisorio
